sample_id,instrument_id,instrument_type,date,test_type,duration_min,turnaround_hours,result,operator,product_family,manual_entry,automation_phase,downtime_flag,downtime_reason
S2024-06910,UV_01,UV_Spectrometer,2024-10-15,Weigh,70.7,21.7,pass,CF,Media_Y,0,After_Automation,0,
S2024-06911,UV_01,UV_Spectrometer,2024-10-15,pH Check,32.8,20.0,pass,AD,Media_Y,0,After_Automation,0,
S2024-06912,UV_01,UV_Spectrometer,2024-10-15,Assay,34.8,32.6,pass,DG,Media_X,1,After_Automation,0,
S2024-06913,UV_01,UV_Spectrometer,2024-10-15,Endotoxin,31.8,18.8,pass,EL,Reagent_A,0,After_Automation,0,
S2024-06914,UV_01,UV_Spectrometer,2024-10-15,Endotoxin,44.7,28.5,pass,DG,Reagent_A,1,After_Automation,0,
S2024-06915,BAL_01,Analytical_Balance,2024-10-15,Assay,52.7,24.8,pass,DG,Media_X,0,After_Automation,0,
S2024-06916,BAL_01,Analytical_Balance,2024-10-15,Weigh,21.7,26.9,pass,DG,Reagent_B,0,After_Automation,0,
S2024-06917,BAL_01,Analytical_Balance,2024-10-15,Impurity,56.4,18.4,pass,CF,Reagent_B,1,After_Automation,0,
S2024-06918,BAL_01,Analytical_Balance,2024-10-15,pH Check,42.9,24.1,pass,CF,Reagent_B,0,After_Automation,0,
S2024-06919,BAL_01,Analytical_Balance,2024-10-15,Assay,65.6,9.2,pass,AD,Reagent_A,0,After_Automation,0,
S2024-06920,BAL_01,Analytical_Balance,2024-10-15,Impurity,46.7,18.8,pass,DG,Media_Y,0,After_Automation,0,
S2024-06921,BAL_01,Analytical_Balance,2024-10-15,Impurity,33.3,22.4,pass,CF,Media_Y,0,After_Automation,0,
S2024-06922,BAL_01,Analytical_Balance,2024-10-15,Endotoxin,43.3,18.6,pass,AD,Reagent_A,0,After_Automation,0,
S2024-06923,BAL_01,Analytical_Balance,2024-10-15,pH Check,37.6,24.0,pass,AD,Media_X,0,After_Automation,0,
S2024-06924,BAL_01,Analytical_Balance,2024-10-15,Impurity,39.7,19.0,pass,AD,Media_X,0,After_Automation,0,
S2024-06925,BAL_01,Analytical_Balance,2024-10-15,pH Check,41.1,20.6,pass,DG,Reagent_A,0,After_Automation,0,
S2024-06926,PH_01,pH_Meter,2024-10-15,Weigh,57.1,22.2,pass,EL,Media_X,0,After_Automation,0,
S2024-06927,PH_01,pH_Meter,2024-10-15,pH Check,42.4,17.8,pass,EL,Media_X,0,After_Automation,0,
S2024-06928,PH_01,pH_Meter,2024-10-15,Impurity,34.4,24.8,pass,AD,Media_X,0,After_Automation,0,
S2024-06929,PH_01,pH_Meter,2024-10-15,Impurity,57.9,18.0,pass,DG,Reagent_B,1,After_Automation,0,
S2024-06930,PH_01,pH_Meter,2024-10-15,Weigh,32.7,21.6,pass,AD,Reagent_A,1,After_Automation,0,
S2024-06931,PH_01,pH_Meter,2024-10-15,Endotoxin,46.3,10.8,pass,BR,Media_X,0,After_Automation,0,
S2024-06932,PH_01,pH_Meter,2024-10-15,Endotoxin,59.3,13.2,pass,AD,Media_X,0,After_Automation,0,
S2024-06933,PH_01,pH_Meter,2024-10-15,pH Check,35.4,17.7,pass,EL,Media_X,0,After_Automation,0,
S2024-06934,PH_01,pH_Meter,2024-10-15,Impurity,39.9,18.3,pass,CF,Reagent_B,0,After_Automation,0,
S2024-06935,PH_01,pH_Meter,2024-10-15,Impurity,26.9,15.6,pass,AD,Media_Y,0,After_Automation,0,
S2024-06936,PH_01,pH_Meter,2024-10-15,Impurity,54.2,30.5,pass,EL,Media_Y,0,After_Automation,0,
S2024-06937,PH_01,pH_Meter,2024-10-15,pH Check,43.7,25.0,pass,BR,Media_X,1,After_Automation,0,
S2024-06938,LUM_01,Luminometer,2024-10-15,Endotoxin,59.7,26.0,pass,CF,Reagent_B,0,After_Automation,0,
S2024-06939,LUM_01,Luminometer,2024-10-15,Impurity,43.0,19.2,pass,BR,Reagent_B,0,After_Automation,0,
S2024-06940,LUM_01,Luminometer,2024-10-15,Assay,66.0,18.8,fail,BR,Reagent_B,0,After_Automation,0,
S2024-06941,LUM_01,Luminometer,2024-10-15,Weigh,55.8,30.6,pass,AD,Media_X,0,After_Automation,0,
S2024-06942,HPLC_01,HPLC,2024-10-16,pH Check,20.4,23.8,pass,AD,Media_Y,0,After_Automation,0,
S2024-06943,HPLC_01,HPLC,2024-10-16,Endotoxin,55.7,23.2,pass,DG,Reagent_B,0,After_Automation,0,
S2024-06944,HPLC_01,HPLC,2024-10-16,Assay,37.4,12.8,pass,DG,Media_X,1,After_Automation,0,
S2024-06945,HPLC_01,HPLC,2024-10-16,Weigh,36.1,23.6,pass,AD,Media_X,1,After_Automation,0,
S2024-06946,HPLC_01,HPLC,2024-10-16,Assay,47.1,16.7,pass,EL,Reagent_B,0,After_Automation,0,
S2024-06947,HPLC_02,HPLC,2024-10-16,Weigh,57.8,38.4,pass,EL,Media_Y,0,After_Automation,0,
S2024-06948,HPLC_02,HPLC,2024-10-16,Assay,39.8,18.4,fail,BR,Reagent_B,0,After_Automation,0,
S2024-06949,HPLC_02,HPLC,2024-10-16,Impurity,33.4,24.9,pass,CF,Reagent_B,0,After_Automation,0,
S2024-06950,HPLC_02,HPLC,2024-10-16,Impurity,39.2,17.4,pass,CF,Media_X,0,After_Automation,0,
S2024-06951,HPLC_02,HPLC,2024-10-16,Assay,33.1,26.1,pass,DG,Reagent_A,0,After_Automation,0,
S2024-06952,HPLC_02,HPLC,2024-10-16,Weigh,34.2,25.6,pass,DG,Reagent_B,0,After_Automation,0,
S2024-06953,HPLC_02,HPLC,2024-10-16,Assay,40.9,14.4,pass,EL,Reagent_B,0,After_Automation,0,
S2024-06954,UV_01,UV_Spectrometer,2024-10-16,Impurity,67.1,26.7,pass,CF,Reagent_B,0,After_Automation,0,
S2024-06955,UV_01,UV_Spectrometer,2024-10-16,Assay,51.0,25.0,pass,CF,Media_X,0,After_Automation,0,
S2024-06956,UV_01,UV_Spectrometer,2024-10-16,Assay,42.9,25.6,pass,DG,Media_X,1,After_Automation,0,
S2024-06957,BAL_01,Analytical_Balance,2024-10-16,Weigh,51.0,24.1,pass,CF,Media_Y,0,After_Automation,0,
S2024-06958,BAL_01,Analytical_Balance,2024-10-16,Endotoxin,44.1,21.5,pass,EL,Media_X,0,After_Automation,0,
S2024-06959,BAL_01,Analytical_Balance,2024-10-16,pH Check,33.4,17.9,pass,DG,Media_Y,0,After_Automation,0,
S2024-06960,BAL_01,Analytical_Balance,2024-10-16,Assay,47.7,18.9,pass,EL,Reagent_A,0,After_Automation,0,
S2024-06961,BAL_01,Analytical_Balance,2024-10-16,Weigh,22.5,22.2,pass,DG,Media_Y,1,After_Automation,0,
S2024-06962,BAL_01,Analytical_Balance,2024-10-16,Impurity,50.3,15.2,pass,AD,Reagent_A,0,After_Automation,0,
S2024-06963,BAL_01,Analytical_Balance,2024-10-16,pH Check,29.1,28.4,pass,DG,Media_Y,0,After_Automation,0,
S2024-06964,PH_01,pH_Meter,2024-10-16,Weigh,56.9,19.2,pass,CF,Media_X,0,After_Automation,0,
S2024-06965,PH_01,pH_Meter,2024-10-16,Weigh,21.6,26.6,pass,CF,Media_Y,0,After_Automation,0,
S2024-06966,PH_01,pH_Meter,2024-10-16,pH Check,25.1,26.3,pass,AD,Media_Y,0,After_Automation,0,
S2024-06967,PH_01,pH_Meter,2024-10-16,Assay,34.3,30.1,pass,CF,Reagent_B,0,After_Automation,0,
S2024-06968,PH_01,pH_Meter,2024-10-16,Impurity,39.7,32.0,pass,BR,Reagent_A,0,After_Automation,0,
S2024-06969,PH_01,pH_Meter,2024-10-16,Assay,50.0,24.8,pass,EL,Reagent_A,1,After_Automation,0,
S2024-06970,PH_01,pH_Meter,2024-10-16,Weigh,63.6,23.1,pass,DG,Media_Y,0,After_Automation,0,
S2024-06971,LUM_01,Luminometer,2024-10-16,Assay,57.3,19.0,pass,EL,Reagent_A,0,After_Automation,0,
S2024-06972,LUM_01,Luminometer,2024-10-16,Weigh,65.7,19.4,fail,BR,Media_X,0,After_Automation,0,
S2024-06973,LUM_01,Luminometer,2024-10-16,Endotoxin,64.4,15.8,pass,AD,Reagent_B,0,After_Automation,0,
S2024-06974,LUM_01,Luminometer,2024-10-16,Endotoxin,46.5,16.1,pass,BR,Media_X,0,After_Automation,0,
S2024-06975,HPLC_01,HPLC,2024-10-17,Endotoxin,81.7,25.8,pass,BR,Reagent_A,0,After_Automation,0,
S2024-06976,HPLC_01,HPLC,2024-10-17,Impurity,60.2,20.3,pass,DG,Reagent_B,0,After_Automation,0,
S2024-06977,HPLC_01,HPLC,2024-10-17,Endotoxin,31.7,23.8,pass,AD,Media_Y,1,After_Automation,0,
S2024-06978,HPLC_02,HPLC,2024-10-17,pH Check,27.4,24.0,pass,AD,Reagent_A,0,After_Automation,1,calibration
S2024-06979,UV_01,UV_Spectrometer,2024-10-17,pH Check,47.2,21.2,pass,BR,Media_X,0,After_Automation,0,
S2024-06980,UV_01,UV_Spectrometer,2024-10-17,Endotoxin,49.9,31.2,pass,BR,Reagent_B,0,After_Automation,0,
S2024-06981,UV_01,UV_Spectrometer,2024-10-17,Assay,34.0,20.3,pass,EL,Media_X,1,After_Automation,0,
S2024-06982,UV_01,UV_Spectrometer,2024-10-17,Endotoxin,46.2,17.6,pass,AD,Reagent_B,0,After_Automation,0,
S2024-06983,UV_01,UV_Spectrometer,2024-10-17,pH Check,41.6,19.5,pass,DG,Reagent_A,0,After_Automation,0,
S2024-06984,UV_01,UV_Spectrometer,2024-10-17,pH Check,55.1,27.1,pass,DG,Media_Y,0,After_Automation,0,
S2024-06985,BAL_01,Analytical_Balance,2024-10-17,Impurity,40.3,23.7,pass,DG,Media_Y,0,After_Automation,0,
S2024-06986,BAL_01,Analytical_Balance,2024-10-17,pH Check,46.8,17.1,pass,AD,Reagent_B,0,After_Automation,0,
S2024-06987,BAL_01,Analytical_Balance,2024-10-17,Assay,23.8,19.0,pass,CF,Reagent_A,1,After_Automation,0,
S2024-06988,BAL_01,Analytical_Balance,2024-10-17,Endotoxin,36.6,22.3,pass,BR,Reagent_A,0,After_Automation,0,
S2024-06989,BAL_01,Analytical_Balance,2024-10-17,Endotoxin,23.2,27.8,pass,AD,Reagent_B,0,After_Automation,0,
S2024-06990,BAL_01,Analytical_Balance,2024-10-17,pH Check,38.1,25.6,pass,BR,Reagent_B,0,After_Automation,0,
S2024-06991,BAL_01,Analytical_Balance,2024-10-17,pH Check,40.6,19.0,pass,BR,Media_Y,1,After_Automation,0,
S2024-06992,BAL_01,Analytical_Balance,2024-10-17,Assay,47.6,24.7,pass,AD,Media_Y,0,After_Automation,0,
S2024-06993,PH_01,pH_Meter,2024-10-17,Endotoxin,36.9,24.3,pass,DG,Reagent_B,0,After_Automation,0,
S2024-06994,PH_01,pH_Meter,2024-10-17,Endotoxin,37.2,23.6,pass,DG,Media_Y,0,After_Automation,0,
S2024-06995,PH_01,pH_Meter,2024-10-17,Assay,50.7,25.3,pass,AD,Reagent_B,1,After_Automation,0,
S2024-06996,PH_01,pH_Meter,2024-10-17,Weigh,48.7,17.0,pass,EL,Reagent_A,0,After_Automation,0,
S2024-06997,PH_01,pH_Meter,2024-10-17,Weigh,44.2,24.7,pass,CF,Reagent_A,1,After_Automation,0,
S2024-06998,PH_01,pH_Meter,2024-10-17,Weigh,71.5,21.4,pass,EL,Media_Y,1,After_Automation,0,
S2024-06999,PH_01,pH_Meter,2024-10-17,Impurity,30.7,21.9,fail,EL,Reagent_B,0,After_Automation,0,
S2024-07000,PH_01,pH_Meter,2024-10-17,pH Check,41.9,23.2,pass,BR,Reagent_B,1,After_Automation,0,
S2024-07001,PH_01,pH_Meter,2024-10-17,Assay,48.4,19.1,pass,CF,Media_X,0,After_Automation,0,
S2024-07002,LUM_01,Luminometer,2024-10-17,Assay,36.5,26.0,pass,EL,Reagent_A,0,After_Automation,0,
S2024-07003,LUM_01,Luminometer,2024-10-17,Impurity,45.9,18.8,pass,CF,Reagent_B,0,After_Automation,0,
S2024-07004,HPLC_01,HPLC,2024-10-18,Weigh,54.3,27.1,pass,AD,Media_Y,0,After_Automation,0,
S2024-07005,HPLC_01,HPLC,2024-10-18,Assay,51.7,12.7,pass,DG,Media_X,0,After_Automation,0,
S2024-07006,HPLC_01,HPLC,2024-10-18,Weigh,45.5,18.9,pass,BR,Reagent_B,0,After_Automation,0,
S2024-07007,HPLC_01,HPLC,2024-10-18,Assay,31.6,14.5,pass,EL,Reagent_A,0,After_Automation,0,
S2024-07008,HPLC_01,HPLC,2024-10-18,pH Check,34.1,23.5,pass,EL,Reagent_A,0,After_Automation,0,
S2024-07009,HPLC_02,HPLC,2024-10-18,Impurity,33.6,20.0,pass,BR,Reagent_B,0,After_Automation,0,
S2024-07010,UV_01,UV_Spectrometer,2024-10-18,Assay,28.0,26.6,pass,AD,Reagent_B,0,After_Automation,0,
S2024-07011,UV_01,UV_Spectrometer,2024-10-18,Weigh,30.9,28.9,pass,BR,Reagent_B,0,After_Automation,0,
S2024-07012,UV_01,UV_Spectrometer,2024-10-18,Impurity,39.9,23.8,pass,EL,Media_Y,0,After_Automation,0,
S2024-07013,UV_01,UV_Spectrometer,2024-10-18,Assay,54.8,23.3,pass,EL,Reagent_A,1,After_Automation,0,
S2024-07014,UV_01,UV_Spectrometer,2024-10-18,Weigh,33.9,27.1,pass,CF,Media_X,0,After_Automation,0,
S2024-07015,UV_01,UV_Spectrometer,2024-10-18,Assay,60.4,15.7,pass,AD,Media_X,1,After_Automation,0,
S2024-07016,UV_01,UV_Spectrometer,2024-10-18,Impurity,32.3,15.9,pass,EL,Media_X,0,After_Automation,0,
S2024-07017,UV_01,UV_Spectrometer,2024-10-18,Weigh,48.0,18.0,pass,DG,Media_X,1,After_Automation,0,
S2024-07018,BAL_01,Analytical_Balance,2024-10-18,Impurity,61.4,34.0,pass,CF,Media_Y,0,After_Automation,0,
S2024-07019,BAL_01,Analytical_Balance,2024-10-18,Assay,37.6,24.8,pass,BR,Media_X,0,After_Automation,0,
S2024-07020,BAL_01,Analytical_Balance,2024-10-18,Endotoxin,65.9,24.9,pass,DG,Reagent_B,1,After_Automation,0,
S2024-07021,BAL_01,Analytical_Balance,2024-10-18,Endotoxin,53.2,20.6,pass,AD,Media_Y,1,After_Automation,0,
S2024-07022,BAL_01,Analytical_Balance,2024-10-18,Assay,39.1,21.8,pass,EL,Reagent_A,0,After_Automation,0,
S2024-07023,BAL_01,Analytical_Balance,2024-10-18,Assay,36.1,14.2,pass,CF,Reagent_A,0,After_Automation,0,
S2024-07024,BAL_01,Analytical_Balance,2024-10-18,Weigh,68.4,25.0,pass,AD,Media_X,0,After_Automation,0,
S2024-07025,BAL_01,Analytical_Balance,2024-10-18,pH Check,56.0,18.3,pass,EL,Media_Y,0,After_Automation,0,
S2024-07026,BAL_01,Analytical_Balance,2024-10-18,pH Check,14.5,26.6,pass,CF,Reagent_B,1,After_Automation,0,
S2024-07027,PH_01,pH_Meter,2024-10-18,pH Check,25.9,19.7,fail,CF,Reagent_B,0,After_Automation,0,
S2024-07028,PH_01,pH_Meter,2024-10-18,pH Check,20.2,27.9,pass,EL,Media_Y,0,After_Automation,0,
S2024-07029,PH_01,pH_Meter,2024-10-18,Assay,29.1,21.8,pass,DG,Media_Y,0,After_Automation,0,
S2024-07030,PH_01,pH_Meter,2024-10-18,Impurity,54.4,13.8,pass,BR,Media_X,0,After_Automation,0,
S2024-07031,PH_01,pH_Meter,2024-10-18,Endotoxin,26.5,24.3,pass,EL,Reagent_B,0,After_Automation,0,
S2024-07032,PH_01,pH_Meter,2024-10-18,Endotoxin,57.0,26.4,pass,AD,Media_X,0,After_Automation,0,
S2024-07033,PH_01,pH_Meter,2024-10-18,pH Check,33.0,19.7,pass,DG,Media_Y,0,After_Automation,0,
S2024-07034,PH_01,pH_Meter,2024-10-18,Endotoxin,56.7,21.4,pass,AD,Reagent_A,1,After_Automation,0,
S2024-07035,PH_01,pH_Meter,2024-10-18,Impurity,46.2,17.8,pass,BR,Media_X,1,After_Automation,0,
S2024-07036,LUM_01,Luminometer,2024-10-18,pH Check,52.3,29.3,pass,EL,Media_Y,1,After_Automation,0,
S2024-07037,LUM_01,Luminometer,2024-10-18,Impurity,57.6,27.4,pass,EL,Reagent_A,0,After_Automation,0,
S2024-07038,LUM_01,Luminometer,2024-10-18,Weigh,47.3,18.7,pass,CF,Media_X,0,After_Automation,0,
S2024-07039,LUM_01,Luminometer,2024-10-18,Weigh,36.2,25.3,pass,AD,Media_X,0,After_Automation,0,
S2024-07040,LUM_01,Luminometer,2024-10-18,Weigh,21.4,24.7,pass,AD,Media_Y,0,After_Automation,0,
S2024-07041,HPLC_01,HPLC,2024-10-19,Weigh,56.1,23.8,pass,DG,Reagent_A,1,After_Automation,0,
S2024-07042,HPLC_01,HPLC,2024-10-19,Assay,31.5,18.8,pass,EL,Media_X,0,After_Automation,0,
S2024-07043,HPLC_01,HPLC,2024-10-19,Endotoxin,28.4,21.3,pass,CF,Reagent_B,0,After_Automation,0,
S2024-07044,HPLC_01,HPLC,2024-10-19,pH Check,36.8,13.8,pass,BR,Media_Y,0,After_Automation,0,
S2024-07045,HPLC_01,HPLC,2024-10-19,Weigh,58.8,25.4,pass,AD,Reagent_A,0,After_Automation,0,
S2024-07046,HPLC_02,HPLC,2024-10-19,Weigh,50.6,15.7,pass,DG,Media_Y,0,After_Automation,0,
S2024-07047,HPLC_02,HPLC,2024-10-19,pH Check,55.5,28.4,pass,DG,Media_Y,0,After_Automation,0,
S2024-07048,HPLC_02,HPLC,2024-10-19,Endotoxin,33.9,17.3,pass,AD,Media_Y,0,After_Automation,0,
S2024-07049,UV_01,UV_Spectrometer,2024-10-19,Endotoxin,20.1,25.9,pass,EL,Media_Y,1,After_Automation,0,
S2024-07050,UV_01,UV_Spectrometer,2024-10-19,Impurity,43.1,16.0,fail,BR,Media_Y,1,After_Automation,0,
S2024-07051,UV_01,UV_Spectrometer,2024-10-19,Endotoxin,34.7,15.4,pass,CF,Reagent_B,0,After_Automation,0,
S2024-07052,UV_01,UV_Spectrometer,2024-10-19,Endotoxin,26.4,19.8,pass,DG,Media_Y,0,After_Automation,0,
S2024-07053,UV_01,UV_Spectrometer,2024-10-19,Impurity,43.1,26.2,pass,AD,Media_X,0,After_Automation,0,
S2024-07054,BAL_01,Analytical_Balance,2024-10-19,Impurity,42.2,30.9,pass,EL,Media_X,0,After_Automation,0,
S2024-07055,PH_01,pH_Meter,2024-10-19,pH Check,27.7,15.3,pass,EL,Reagent_B,0,After_Automation,0,
S2024-07056,PH_01,pH_Meter,2024-10-19,Endotoxin,35.2,18.0,pass,DG,Media_X,1,After_Automation,0,
S2024-07057,PH_01,pH_Meter,2024-10-19,Endotoxin,54.8,24.6,pass,DG,Reagent_A,1,After_Automation,0,
S2024-07058,PH_01,pH_Meter,2024-10-19,Assay,45.0,25.1,pass,AD,Media_Y,0,After_Automation,0,
S2024-07059,PH_01,pH_Meter,2024-10-19,pH Check,56.6,14.8,pass,EL,Media_X,0,After_Automation,0,
S2024-07060,HPLC_01,HPLC,2024-10-20,Endotoxin,47.2,27.8,pass,AD,Reagent_B,0,After_Automation,0,
S2024-07061,HPLC_01,HPLC,2024-10-20,Impurity,51.3,16.0,pass,DG,Media_X,0,After_Automation,0,
S2024-07062,HPLC_01,HPLC,2024-10-20,Impurity,67.8,25.4,pass,DG,Media_Y,0,After_Automation,0,
S2024-07063,HPLC_01,HPLC,2024-10-20,pH Check,26.5,22.5,pass,CF,Media_Y,0,After_Automation,0,
S2024-07064,HPLC_02,HPLC,2024-10-20,Assay,19.5,17.8,pass,EL,Media_Y,0,After_Automation,0,
S2024-07065,HPLC_02,HPLC,2024-10-20,Impurity,49.5,30.8,pass,BR,Media_X,0,After_Automation,0,
S2024-07066,HPLC_02,HPLC,2024-10-20,Assay,33.7,23.3,pass,CF,Reagent_A,0,After_Automation,0,
S2024-07067,UV_01,UV_Spectrometer,2024-10-20,Impurity,67.3,9.3,pass,CF,Reagent_A,0,After_Automation,0,
S2024-07068,UV_01,UV_Spectrometer,2024-10-20,Endotoxin,43.3,12.8,pass,BR,Media_Y,0,After_Automation,0,
S2024-07069,UV_01,UV_Spectrometer,2024-10-20,pH Check,11.2,28.6,pass,AD,Reagent_B,0,After_Automation,0,
S2024-07070,UV_01,UV_Spectrometer,2024-10-20,Impurity,50.2,28.1,pass,AD,Reagent_A,0,After_Automation,0,
S2024-07071,BAL_01,Analytical_Balance,2024-10-20,Weigh,50.8,21.4,pass,AD,Reagent_B,0,After_Automation,0,
S2024-07072,BAL_01,Analytical_Balance,2024-10-20,Impurity,33.9,15.5,pass,EL,Reagent_B,1,After_Automation,0,
S2024-07073,PH_01,pH_Meter,2024-10-20,Impurity,46.9,20.4,pass,DG,Reagent_B,1,After_Automation,0,
S2024-07074,PH_01,pH_Meter,2024-10-20,Assay,46.3,22.1,pass,DG,Media_X,0,After_Automation,0,
S2024-07075,PH_01,pH_Meter,2024-10-20,Assay,40.3,33.3,pass,AD,Reagent_B,0,After_Automation,0,
S2024-07076,LUM_01,Luminometer,2024-10-20,pH Check,38.6,20.8,pass,CF,Media_Y,0,After_Automation,0,
S2024-07077,HPLC_01,HPLC,2024-10-21,Assay,36.9,14.4,fail,CF,Media_Y,0,After_Automation,0,
S2024-07078,HPLC_01,HPLC,2024-10-21,Weigh,57.3,17.8,fail,EL,Reagent_B,0,After_Automation,0,
S2024-07079,HPLC_01,HPLC,2024-10-21,Endotoxin,37.4,26.3,pass,CF,Reagent_A,0,After_Automation,0,
S2024-07080,HPLC_01,HPLC,2024-10-21,Assay,19.2,21.8,pass,CF,Reagent_A,0,After_Automation,0,
S2024-07081,HPLC_02,HPLC,2024-10-21,pH Check,47.2,24.1,pass,EL,Media_X,0,After_Automation,0,
S2024-07082,HPLC_02,HPLC,2024-10-21,Impurity,47.4,21.2,pass,BR,Reagent_B,0,After_Automation,0,
S2024-07083,HPLC_02,HPLC,2024-10-21,Assay,65.6,20.5,pass,DG,Reagent_B,0,After_Automation,0,
S2024-07084,UV_01,UV_Spectrometer,2024-10-21,Endotoxin,31.7,17.5,pass,BR,Reagent_A,0,After_Automation,0,
S2024-07085,UV_01,UV_Spectrometer,2024-10-21,Endotoxin,57.4,25.9,pass,DG,Reagent_A,0,After_Automation,0,
S2024-07086,UV_01,UV_Spectrometer,2024-10-21,Weigh,32.3,22.6,pass,BR,Reagent_B,0,After_Automation,0,
S2024-07087,UV_01,UV_Spectrometer,2024-10-21,Impurity,53.2,22.9,pass,CF,Media_Y,0,After_Automation,0,
S2024-07088,UV_01,UV_Spectrometer,2024-10-21,Endotoxin,49.3,18.7,pass,CF,Media_Y,0,After_Automation,0,
S2024-07089,UV_01,UV_Spectrometer,2024-10-21,Impurity,31.2,20.3,pass,DG,Media_X,0,After_Automation,0,
S2024-07090,BAL_01,Analytical_Balance,2024-10-21,Weigh,35.3,18.1,pass,EL,Media_Y,0,After_Automation,0,
S2024-07091,BAL_01,Analytical_Balance,2024-10-21,pH Check,34.1,19.4,pass,DG,Reagent_B,0,After_Automation,0,
S2024-07092,BAL_01,Analytical_Balance,2024-10-21,Weigh,54.5,21.2,pass,BR,Reagent_A,0,After_Automation,0,
S2024-07093,BAL_01,Analytical_Balance,2024-10-21,Weigh,56.7,18.8,pass,DG,Media_X,0,After_Automation,0,
S2024-07094,BAL_01,Analytical_Balance,2024-10-21,Impurity,34.3,19.8,pass,DG,Reagent_B,0,After_Automation,0,
S2024-07095,BAL_01,Analytical_Balance,2024-10-21,Endotoxin,31.4,25.9,pass,EL,Media_X,0,After_Automation,0,
S2024-07096,BAL_01,Analytical_Balance,2024-10-21,Impurity,25.8,16.6,pass,AD,Media_X,0,After_Automation,0,
S2024-07097,BAL_01,Analytical_Balance,2024-10-21,pH Check,39.7,18.4,pass,DG,Reagent_B,0,After_Automation,0,
S2024-07098,PH_01,pH_Meter,2024-10-21,pH Check,39.5,18.3,pass,DG,Reagent_B,0,After_Automation,0,
S2024-07099,PH_01,pH_Meter,2024-10-21,Endotoxin,61.6,26.6,fail,AD,Media_X,0,After_Automation,0,
S2024-07100,PH_01,pH_Meter,2024-10-21,pH Check,47.7,27.0,pass,BR,Reagent_B,0,After_Automation,0,
S2024-07101,PH_01,pH_Meter,2024-10-21,Assay,58.0,20.2,pass,DG,Reagent_B,0,After_Automation,0,
S2024-07102,PH_01,pH_Meter,2024-10-21,Endotoxin,56.0,17.0,pass,BR,Media_Y,1,After_Automation,0,
S2024-07103,PH_01,pH_Meter,2024-10-21,pH Check,44.9,13.1,pass,EL,Reagent_A,0,After_Automation,0,
S2024-07104,PH_01,pH_Meter,2024-10-21,Assay,55.5,32.1,pass,CF,Reagent_A,0,After_Automation,0,
S2024-07105,PH_01,pH_Meter,2024-10-21,Endotoxin,47.9,18.1,pass,CF,Reagent_B,0,After_Automation,0,
S2024-07106,HPLC_01,HPLC,2024-10-22,Impurity,42.7,30.2,pass,CF,Reagent_B,0,After_Automation,0,
S2024-07107,HPLC_01,HPLC,2024-10-22,pH Check,59.4,15.9,pass,CF,Reagent_B,0,After_Automation,0,
S2024-07108,HPLC_01,HPLC,2024-10-22,pH Check,54.5,19.6,pass,AD,Media_Y,0,After_Automation,0,
S2024-07109,HPLC_01,HPLC,2024-10-22,Impurity,46.7,14.1,pass,DG,Reagent_A,0,After_Automation,0,
S2024-07110,HPLC_02,HPLC,2024-10-22,Endotoxin,37.3,24.5,fail,BR,Media_Y,0,After_Automation,0,
S2024-07111,HPLC_02,HPLC,2024-10-22,pH Check,39.6,18.2,pass,CF,Reagent_A,0,After_Automation,0,
S2024-07112,HPLC_02,HPLC,2024-10-22,Weigh,35.3,25.3,pass,DG,Media_X,0,After_Automation,0,
S2024-07113,HPLC_02,HPLC,2024-10-22,Weigh,55.0,26.3,pass,BR,Media_Y,0,After_Automation,0,
S2024-07114,HPLC_02,HPLC,2024-10-22,Endotoxin,39.8,24.4,pass,BR,Media_X,0,After_Automation,0,
S2024-07115,HPLC_02,HPLC,2024-10-22,Assay,54.4,26.6,pass,DG,Media_X,0,After_Automation,0,
S2024-07116,HPLC_02,HPLC,2024-10-22,Impurity,53.7,19.0,pass,BR,Reagent_A,0,After_Automation,0,
S2024-07117,HPLC_02,HPLC,2024-10-22,Endotoxin,10.8,19.0,pass,BR,Reagent_B,0,After_Automation,0,
S2024-07118,HPLC_02,HPLC,2024-10-22,Assay,37.5,18.8,pass,CF,Media_Y,0,After_Automation,0,
S2024-07119,HPLC_02,HPLC,2024-10-22,Impurity,52.6,26.1,pass,BR,Reagent_B,0,After_Automation,0,
S2024-07120,UV_01,UV_Spectrometer,2024-10-22,Endotoxin,34.7,26.3,pass,DG,Reagent_A,0,After_Automation,0,
S2024-07121,UV_01,UV_Spectrometer,2024-10-22,pH Check,54.3,13.5,pass,AD,Reagent_B,0,After_Automation,0,
S2024-07122,UV_01,UV_Spectrometer,2024-10-22,Impurity,46.2,15.4,pass,DG,Reagent_A,0,After_Automation,0,
S2024-07123,UV_01,UV_Spectrometer,2024-10-22,Weigh,86.6,14.3,pass,EL,Media_Y,0,After_Automation,0,
S2024-07124,UV_01,UV_Spectrometer,2024-10-22,Weigh,39.8,22.9,pass,EL,Media_Y,1,After_Automation,0,
S2024-07125,UV_01,UV_Spectrometer,2024-10-22,pH Check,53.6,22.3,pass,CF,Media_X,0,After_Automation,0,
S2024-07126,BAL_01,Analytical_Balance,2024-10-22,pH Check,45.7,20.3,pass,AD,Media_Y,0,After_Automation,0,
S2024-07127,BAL_01,Analytical_Balance,2024-10-22,Assay,55.6,17.9,pass,EL,Media_X,1,After_Automation,0,
